Sentence #,Word,POS
Sentence: 3810,de,sps00
Sentence: 3810,final,ncfs000
Sentence: 3810,de,sps00
Sentence: 3810,Copa,np0000a
Sentence: 3810,",",Fc
Sentence: 3810,el,da0ms0
Sentence: 3810,Atlético_de_Madrid,np0000o
Sentence: 3810,demostró,vmis3s0
Sentence: 3810,cómo,pt000000
Sentence: 3810,se,p0000000
Sentence: 3810,puede,vmip3s0
Sentence: 3810,ganar,vmn0000
Sentence: 3810,y,cc
Sentence: 3810,golear,vmn0000
Sentence: 3810,al,spcms
Sentence: 3810,Madrid,np0000l
Sentence: 3810,y,cc
Sentence: 3810,*0*,sn.e-SUJ
Sentence: 3810,no,rn
Sentence: 3810,lo,pp3msa00
Sentence: 3810,hizo,vmis3s0
Sentence: 3810,.,Fp
Sentence: 3811,*0*,sn.e-SUJ
Sentence: 3811,No,rn
Sentence: 3811,sé,vmip1s0
Sentence: 3811,si,cs
Sentence: 3811,los,da0mp0
Sentence: 3811,del,spcms
Sentence: 3811,Barça,np0000o
Sentence: 3811,vieron,vmis3p0
Sentence: 3811,aquel,dd0ms0
Sentence: 3811,partido,ncms000
Sentence: 3811,",",Fc
Sentence: 3811,pero,cc
Sentence: 3811,como,cs
Sentence: 3811,si,cs
Sentence: 3811,*0*,sn.e-SUJ
Sentence: 3811,lo,pp3msa00
Sentence: 3811,hubieran,vasi3p0
Sentence: 3811,hecho,vmp00sm
Sentence: 3811,.,Fp
Sentence: 3812,Y,cc
Sentence: 3812,ahí,rg
Sentence: 3812,está,vmip3s0
Sentence: 3812,la,da0fs0
Sentence: 3812,lección,ncfs000
Sentence: 3812,:,Fd
Sentence: 3812,Barça,np0000o
Sentence: 3812,5,Z
Sentence: 3812,",",Fc
Sentence: 3812,Real_Madrid,np0000o
Sentence: 3812,0,Z
Sentence: 3812,.,Fp
Sentence: 3813,Los,da0mp0
Sentence: 3813,partidos,ncmp000
Sentence: 3813,de,sps00
Sentence: 3813,baloncesto,ncms000
Sentence: 3813,",",Fc
Sentence: 3813,aun,rg
Sentence: 3813,repetidos,aq0mpp
Sentence: 3813,-Fpa-,Fpa
Sentence: 3813,un,di0ms0
Sentence: 3813,periódico,ncms000
Sentence: 3813,deportivo,aq0ms0
Sentence: 3813,se,p0300000
Sentence: 3813,lamentaba,vmii3s0
Sentence: 3813,ayer,rg
Sentence: 3813,de,sps00
Sentence: 3813,ello,pp3ns000
Sentence: 3813,",",Fc
Sentence: 3813,en,sps00
Sentence: 3813,futbolístico,aq0ms0
Sentence: 3813,reflejo,ncms000
Sentence: 3813,",",Fc
Sentence: 3813,como,cs
Sentence: 3813,si,cs
Sentence: 3813,las,da0fp0
Sentence: 3813,múltiples,aq0cp0
Sentence: 3813,repeticiones,ncfp000
Sentence: 3813,de,sps00
Sentence: 3813,los,da0mp0
Sentence: 3813,duelos,ncmp000
Sentence: 3813,Detroit-Chicago,np0000a
Sentence: 3813,o,cc
Sentence: 3813,Boston-Nueva_York,np0000a
Sentence: 3813,a_lo_largo_de,sps00
Sentence: 3813,toda,di0fs0
Sentence: 3813,la,da0fs0
Sentence: 3813,temporada,ncfs000
Sentence: 3813,no,rn
Sentence: 3813,fueran,vssi3p0
Sentence: 3813,desde,sps00
Sentence: 3813,siempre,rg
Sentence: 3813,la,da0fs0
Sentence: 3813,sal,ncfs000
Sentence: 3813,de,sps00
Sentence: 3813,la,da0fs0
Sentence: 3813,temporada,ncfs000
Sentence: 3813,normal,aq0cs0
Sentence: 3813,y,cc
Sentence: 3813,de,sps00
Sentence: 3813,los,da0mp0
Sentence: 3813,-,Fg
Sentence: 3813,playoffs,ncmp000
Sentence: 3813,-,Fg
Sentence: 3813,en,sps00
Sentence: 3813,la,da0fs0
Sentence: 3813,NBA,np0000a
Sentence: 3813,-Fpt-,Fpt
Sentence: 3813,",",Fc
Sentence: 3813,no,rn
Sentence: 3813,suelen,vmip3p0
Sentence: 3813,parecerse,vmn0000
Sentence: 3813,.,Fp
Sentence: 3815,Por,sps00
Sentence: 3815,eso,pd0ns000
Sentence: 3815,",",Fc
Sentence: 3815,¡,Faa
Sentence: 3815,vengan,vmm03p0
Sentence: 3815,más,rg
Sentence: 3815,Madrid-Barcelona,np0000a
Sentence: 3815,!,Fat
Sentence: 3816,-Fpa-,Fpa
Sentence: 3816,-,Fg
Sentence: 3816,O,cc
Sentence: 3816,es,vsip3s0
Sentence: 3816,que,cs
Sentence: 3816,*0*,sn.e-SUJ
Sentence: 3816,prefieren,vmip3p0
Sentence: 3816,un,di0ms0
Sentence: 3816,Cáceres-Murcia,np0000a
Sentence: 3816,?,Fit
Sentence: 3816,-Fpt-,Fpt
Sentence: 3818,El,da0ms0
Sentence: 3818,primero,ao0ms0
Sentence: 3818,quería,vmii3s0
Sentence: 3818,arreglar,vmn0000
Sentence: 3818,las,da0fp0
Sentence: 3818,causas,ncfp000
Sentence: 3818,de,sps00
Sentence: 3818,su,dp3cs0
Sentence: 3818,naufragio,ncms000
Sentence: 3818,del,spcms
Sentence: 3818,jueves,W
Sentence: 3818,en,sps00
Sentence: 3818,Madrid,np0000l
Sentence: 3818,;,Fx
Sentence: 3818,el,da0ms0
Sentence: 3818,segundo,ao0ms0
Sentence: 3818,",",Fc
Sentence: 3818,poner,vmn0000
Sentence: 3818,los,da0mp0
Sentence: 3818,medios,ncmp000
Sentence: 3818,para,sps00
Sentence: 3818,minimizar,vmn0000
Sentence: 3818,las,da0fp0
Sentence: 3818,medidas,ncfp000
Sentence: 3818,correctivas,aq0fp0
Sentence: 3818,del,spcms
Sentence: 3818,entrenador,ncms000
Sentence: 3818,barcelonista,aq0cs0
Sentence: 3818,y,cc
Sentence: 3818,poder,vmn0000
Sentence: 3818,",",Fc
Sentence: 3818,así,rg
Sentence: 3818,",",Fc
Sentence: 3818,ganar,vmn0000
Sentence: 3818,de_nuevo,rg
Sentence: 3818,.,Fp
Sentence: 3819,Está,vmip3s0
Sentence: 3819,claro,aq0ms0
Sentence: 3819,que,cs
Sentence: 3819,fue,vsis3s0
Sentence: 3819,Luyk,np0000p
Sentence: 3819,el,da0ms0
Sentence: 3819,que,pr0cn000
Sentence: 3819,logró,vmis3s0
Sentence: 3819,su,dp3cs0
Sentence: 3819,objetivo,ncms000
Sentence: 3819,.,Fp
Sentence: 3820,Quizá,rg
Sentence: 3820,por,sps00
Sentence: 3820,no,rn
Sentence: 3820,sacar,vmn0000
Sentence: 3820,a_tiempo,rg
Sentence: 3820,a,sps00
Sentence: 3820,José_Lasa,np0000p
Sentence: 3820,a,sps00
Sentence: 3820,enfrentarse,vmn0000
Sentence: 3820,con,sps00
Sentence: 3820,la,da0fs0
Sentence: 3820,defensa,ncfs000
Sentence: 3820,individual,aq0cs0
Sentence: 3820,presionante,aq0cs0
Sentence: 3820,del,spcms
Sentence: 3820,Barcelona,np0000l
Sentence: 3820,en,sps00
Sentence: 3820,la,da0fs0
Sentence: 3820,segunda,ao0fs0
Sentence: 3820,mitad,ncfs000
Sentence: 3820,-Fpa-,Fpa
Sentence: 3820,José_Miguel_Antúnez,np0000p
Sentence: 3820,",",Fc
Sentence: 3820,excelente,aq0cs0
Sentence: 3820,hasta,sps00
Sentence: 3820,entonces,rg
Sentence: 3820,",",Fc
Sentence: 3820,no,rn
Sentence: 3820,es,vsip3s0
Sentence: 3820,el,da0ms0
Sentence: 3820,hombre,ncms000
Sentence: 3820,para,sps00
Sentence: 3820,esas,dd0fp0
Sentence: 3820,tareas,ncfp000
Sentence: 3820,-Fpt-,Fpt
Sentence: 3820,",",Fc
Sentence: 3820,Luyk,np0000p
Sentence: 3820,se,p0300000
Sentence: 3820,quedó,vmis3s0
Sentence: 3820,sin,sps00
Sentence: 3820,el,da0ms0
Sentence: 3820,-,Fg
Sentence: 3820,basket_average,ncms000
Sentence: 3820,-,Fg
Sentence: 3820,.,Fp
Sentence: 3823,De_antemano,rg
Sentence: 3823,estaba,vmii3s0
Sentence: 3823,muy,rg
Sentence: 3823,claro,aq0ms0
Sentence: 3823,que,cs
Sentence: 3823,el,da0ms0
Sentence: 3823,Barcelona,np0000l
Sentence: 3823,tenía,vmii3s0
Sentence: 3823,mucho,rg
Sentence: 3823,más,rg
Sentence: 3823,margen,nccs000
Sentence: 3823,para,sps00
Sentence: 3823,mejorar,vmn0000
Sentence: 3823,.,Fp
Sentence: 3824,En,sps00
Sentence: 3824,defensa,ncfs000
Sentence: 3824,",",Fc
Sentence: 3824,denegando,vmg0000
Sentence: 3824,el,da0ms0
Sentence: 3824,balón,ncms000
Sentence: 3824,a,sps00
Sentence: 3824,los,da0mp0
Sentence: 3824,hombres,ncmp000
Sentence: 3824,altos,aq0mp0
Sentence: 3824,del,spcms
Sentence: 3824,Madrid,np0000l
Sentence: 3824,",",Fc
Sentence: 3824,cosa,ncfs000
Sentence: 3824,que,pr0cn000
Sentence: 3824,tres,dn0cp0
Sentence: 3824,días,ncmp000
Sentence: 3824,antes,rg
Sentence: 3824,*0*,sn.e-SUJ
Sentence: 3824,no,rn
Sentence: 3824,había,vaii3s0
Sentence: 3824,conseguido,vmp00sm
Sentence: 3824,nunca,rg
Sentence: 3824,",",Fc
Sentence: 3824,y,cc
Sentence: 3824,eso,pd0ns000
Sentence: 3824,que,cs
Sentence: 3824,los,da0mp0
Sentence: 3824,blancos,ncmp000
Sentence: 3824,encestaban,vmii3p0
Sentence: 3824,poco,pi0ms000
Sentence: 3824,desde,sps00
Sentence: 3824,lejos,rg
Sentence: 3824,y,cc
Sentence: 3824,debería,vmic3s0
Sentence: 3824,haber,van0000
Sentence: 3824,sido,vsp00sm
Sentence: 3824,posible,aq0cs0
Sentence: 3824,-,Fg
Sentence: 3824,flotar,vmn0000
Sentence: 3824,-,Fg
Sentence: 3824,con,sps00
Sentence: 3824,más,rg
Sentence: 3824,eficacia,ncfs000
Sentence: 3824,sobre,sps00
Sentence: 3824,la,da0fs0
Sentence: 3824,pareja,ncfs000
Sentence: 3824,Sabonis-Arlauckas,np0000p
Sentence: 3824,.,Fp
Sentence: 3825,En,sps00
Sentence: 3825,ataque,ncms000
Sentence: 3825,",",Fc
Sentence: 3825,consiguiendo,vmg0000
Sentence: 3825,a_la_vez,rg
Sentence: 3825,que,cs
Sentence: 3825,todos,di0mp0
Sentence: 3825,los,da0mp0
Sentence: 3825,hombres,ncmp000
Sentence: 3825,mirasen,vmsi3p0
Sentence: 3825,a,sps00
Sentence: 3825,la,da0fs0
Sentence: 3825,canasta,ncfs000
Sentence: 3825,",",Fc
Sentence: 3825,que,cs
Sentence: 3825,no,rn
Sentence: 3825,sólo,rg
Sentence: 3825,Fred_Roberts,np0000p
Sentence: 3825,encestase,vmsi3s0
Sentence: 3825,sus,dp3cp0
Sentence: 3825,suspensiones,ncfp000
Sentence: 3825,y,cc
Sentence: 3825,triples,ncmp000
Sentence: 3825,",",Fc
Sentence: 3825,y,cc
Sentence: 3825,que,cs
Sentence: 3825,se,p0000000
Sentence: 3825,crease,vmsi3s0
Sentence: 3825,algo,pi0cs000
Sentence: 3825,parecido,aq0msp
Sentence: 3825,a,sps00
Sentence: 3825,un,di0ms0
Sentence: 3825,ataque,ncms000
Sentence: 3825,interior,aq0cs0
Sentence: 3825,para,sps00
Sentence: 3825,equilibrar,vmn0000
Sentence: 3825,las,da0fp0
Sentence: 3825,cosas,ncfp000
Sentence: 3825,contra,sps00
Sentence: 3825,Sabas,np0000p
Sentence: 3825,y,cc
Sentence: 3825,hacerle,vmn0000
Sentence: 3825,cometer,vmn0000
Sentence: 3825,faltas,ncfp000
Sentence: 3825,.,Fp
Sentence: 3829,Y,cc
Sentence: 3829,la,da0fs0
Sentence: 3829,más,rg
Sentence: 3829,previsible,aq0cs0
Sentence: 3829,por,sps00
Sentence: 3829,todos,pi0mp000
Sentence: 3829,",",Fc
Sentence: 3829,esa,dd0fs0
Sentence: 3829,zona,ncfs000
Sentence: 3829,2-3,Z
Sentence: 3829,para,sps00
Sentence: 3829,ahogar,vmn0000
Sentence: 3829,a,sps00
Sentence: 3829,los,da0mp0
Sentence: 3829,grandes,aq0cp0
Sentence: 3829,",",Fc
Sentence: 3829,resultó,vmis3s0
Sentence: 3829,de,sps00
Sentence: 3829,patio,ncms000
Sentence: 3829,de,sps00
Sentence: 3829,colegio,ncms000
Sentence: 3829,.,Fp
Sentence: 3835,Otra,pi0fs000
Sentence: 3835,",",Fc
Sentence: 3835,más,rg
Sentence: 3835,específica,aq0fs0
Sentence: 3835,:,Fd
Sentence: 3835,con,sps00
Sentence: 3835,Norris,np0000p
Sentence: 3835,y,cc
Sentence: 3835,Savic,np0000p
Sentence: 3835,había,vaii3s0
Sentence: 3835,un,di0ms0
Sentence: 3835,verdadero,aq0ms0
Sentence: 3835,juego,ncms000
Sentence: 3835,interior,aq0cs0
Sentence: 3835,en,sps00
Sentence: 3835,el,da0ms0
Sentence: 3835,conjunto,ncms000
Sentence: 3835,blaugrana,aq0cs0
Sentence: 3835,",",Fc
Sentence: 3835,pero,cc
Sentence: 3835,con,sps00
Sentence: 3835,un,di0ms0
Sentence: 3835,Roberts,np0000p
Sentence: 3835,que,pr0cn000
Sentence: 3835,es,vsip3s0
Sentence: 3835,un,di0ms0
Sentence: 3835,alero,ncms000
Sentence: 3835,alto,aq0ms0
Sentence: 3835,",",Fc
Sentence: 3835,pero,cc
Sentence: 3835,endeble,aq0cs0
Sentence: 3835,bajo,sps00
Sentence: 3835,los,da0mp0
Sentence: 3835,aros,ncmp000
Sentence: 3835,-Fpa-,Fpa
Sentence: 3835,vean,vmm03p0
Sentence: 3835,*0*,sn.e-SUJ
Sentence: 3835,por_ejemplo,rg
Sentence: 3835,sus,dp3cp0
Sentence: 3835,totales,aq0cp0
Sentence: 3835,reboteadores,ncmp000
Sentence: 3835,-Fpt-,Fpt
Sentence: 3835,",",Fc
Sentence: 3835,con,sps00
Sentence: 3835,un,di0ms0
Sentence: 3835,Massenburg,np0000p
Sentence: 3835,potentísimo,aq0ms0
Sentence: 3835,pero,cc
Sentence: 3835,carente,aq0cs0
Sentence: 3835,de,sps00
Sentence: 3835,un,di0ms0
Sentence: 3835,solo,aq0ms0
Sentence: 3835,movimiento,ncms000
Sentence: 3835,ofensivo,aq0ms0
Sentence: 3835,de,sps00
Sentence: 3835,espaldas,ncfp000
Sentence: 3835,a,sps00
Sentence: 3835,la,da0fs0
Sentence: 3835,canasta,ncfs000
Sentence: 3835,",",Fc
Sentence: 3835,y,cc
Sentence: 3835,con,sps00
Sentence: 3835,un,di0ms0
Sentence: 3835,Andreu,np0000p
Sentence: 3835,de,sps00
Sentence: 3835,conocidas,aq0fpp
Sentence: 3835,limitaciones,ncfp000
Sentence: 3835,",",Fc
Sentence: 3835,ya,rg
Sentence: 3835,no,rn
Sentence: 3835,existe,vmip3s0
Sentence: 3835,ese,dd0ms0
Sentence: 3835,juego,ncms000
Sentence: 3835,interior,aq0cs0
Sentence: 3835,en,sps00
Sentence: 3835,ataque,ncms000
Sentence: 3835,.,Fp
Sentence: 3839,Ayer,rg
Sentence: 3839,murió,vmis3s0
Sentence: 3839,el,da0ms0
Sentence: 3839,séptimo,ao0ms0
Sentence: 3839,proyecto,ncms000
Sentence: 3839,y,cc
Sentence: 3839,nació,vmis3s0
Sentence: 3839,el,da0ms0
Sentence: 3839,octavo,ao0ms0
Sentence: 3839,.,Fp
Sentence: 3840,Bebé,ncms000
Sentence: 3840,prematuro,aq0ms0
Sentence: 3840,.,Fp
Sentence: 3841,*0*,sn.e-SUJ
Sentence: 3841,Ni_siquiera,rg
Sentence: 3841,ha,vaip3s0
Sentence: 3841,llegado,vmp00sm
Sentence: 3841,a,sps00
Sentence: 3841,sietemesino,aq0ms0
Sentence: 3841,.,Fp
Sentence: 3842,Ya,rg
Sentence: 3842,en,sps00
Sentence: 3842,enero,W
Sentence: 3842,se,p0300000
Sentence: 3842,ha,vaip3s0
Sentence: 3842,acabado,vmp00sm
Sentence: 3842,todo,pi0ms000
Sentence: 3842,",",Fc
Sentence: 3842,y,cc
Sentence: 3842,todo,pi0ms000
Sentence: 3842,vuelve,vmip3s0
Sentence: 3842,a,sps00
Sentence: 3842,empezar,vmn0000
Sentence: 3842,",",Fc
Sentence: 3842,en,sps00
Sentence: 3842,ese,dd0ms0
Sentence: 3842,ciclo,ncms000
Sentence: 3842,ininterrumpido,aq0ms0
Sentence: 3842,de,sps00
Sentence: 3842,la,da0fs0
Sentence: 3842,-,Fg
Sentence: 3842,era,ncfs000
Sentence: 3842,Gil,np0000p
Sentence: 3842,-,Fg
Sentence: 3842,.,Fp
Sentence: 3843,Adiós,i
Sentence: 3843,",",Fc
Sentence: 3843,Copa_de_la_UEFA,np0000a
Sentence: 3843,.,Fp
Sentence: 3844,Adiós,i
Sentence: 3844,",",Fc
Sentence: 3844,Liga,np0000a
Sentence: 3844,.,Fp
Sentence: 3845,Adiós,i
Sentence: 3845,",",Fc
Sentence: 3845,Copa_del_Rey,np0000a
Sentence: 3845,.,Fp
Sentence: 3846,Hasta,sps00
Sentence: 3846,el,da0ms0
Sentence: 3846,año,ncms000
Sentence: 3846,que,pr0cn000
Sentence: 3846,viene,vmip3s0
Sentence: 3846,.,Fp
Sentence: 3847,Siempre,rg
Sentence: 3847,hasta,sps00
Sentence: 3847,la,da0fs0
Sentence: 3847,temporada,ncfs000
Sentence: 3847,que,pr0cn000
Sentence: 3847,viene,vmip3s0
Sentence: 3847,mientras,cs
Sentence: 3847,ésta,pd0fs000
Sentence: 3847,todavía,rg
Sentence: 3847,no,rn
Sentence: 3847,ha,vaip3s0
Sentence: 3847,alcanzado,vmp00sm
Sentence: 3847,su,dp3cs0
Sentence: 3847,ecuador,ncms000
Sentence: 3847,.,Fp
Sentence: 3848,El,da0ms0
Sentence: 3848,Atleti,np0000o
Sentence: 3848,",",Fc
Sentence: 3848,en,sps00
Sentence: 3848,su,dp3cs0
Sentence: 3848,viaje,ncms000
Sentence: 3848,a,sps00
Sentence: 3848,ninguna,di0fs0
Sentence: 3848,parte,ncfs000
Sentence: 3848,",",Fc
Sentence: 3848,sigue,vmip3s0
Sentence: 3848,inmerso,aq0ms0
Sentence: 3848,en,sps00
Sentence: 3848,su,dp3cs0
Sentence: 3848,eterno,aq0ms0
Sentence: 3848,retorno,ncms000
Sentence: 3848,.,Fp
Sentence: 3849,-,Fg
Sentence: 3849,Qué,pt0cs000
Sentence: 3849,pueden,vmip3p0
Sentence: 3849,pensar,vmn0000
Sentence: 3849,sus,dp3cp0
Sentence: 3849,aficionados,ncmp000
Sentence: 3849,?,Fit
Sentence: 3851,-,Fg
Sentence: 3851,Qué,dt0cn0
Sentence: 3851,esperanza,ncfs000
Sentence: 3851,les,pp3cpd00
Sentence: 3851,cabe,vmip3s0
Sentence: 3851,?,Fit
Sentence: 3852,*0*,sn.e-SUJ
Sentence: 3852,Son,vsip3p0
Sentence: 3852,como,cs
Sentence: 3852,esos,dd0mp0
Sentence: 3852,campesinos,ncmp000
Sentence: 3852,de,sps00
Sentence: 3852,Chiapas,np0000l
Sentence: 3852,que,pr0cn000
Sentence: 3852,",",Fc
Sentence: 3852,secularmente,rg
Sentence: 3852,desheredados,aq0mpp
Sentence: 3852,",",Fc
Sentence: 3852,ya,rg
Sentence: 3852,no,rn
Sentence: 3852,creen,vmip3p0
Sentence: 3852,en,sps00
Sentence: 3852,la,da0fs0
Sentence: 3852,modificación,ncfs000
Sentence: 3852,del,spcms
Sentence: 3852,sistema,ncms000
Sentence: 3852,",",Fc
Sentence: 3852,aunque,cs
Sentence: 3852,",",Fc
Sentence: 3852,en,sps00
Sentence: 3852,su,dp3cs0
Sentence: 3852,desesperación,ncfs000
Sentence: 3852,",",Fc
Sentence: 3852,*0*,sn.e-SUJ
Sentence: 3852,se,p0300000
Sentence: 3852,vean,vmsp3p0
Sentence: 3852,obligados,aq0mpp
Sentence: 3852,a,sps00
Sentence: 3852,combatirlo,vmn0000
Sentence: 3852,con,sps00
Sentence: 3852,las,da0fp0
Sentence: 3852,armas,ncfp000
Sentence: 3852,.,Fp
Sentence: 3853,El,da0ms0
Sentence: 3853,Atleti,np0000o
Sentence: 3853,fue,vsis3s0
Sentence: 3853,zapatista,aq0cs0
Sentence: 3853,en,sps00
Sentence: 3853,el,da0ms0
Sentence: 3853,Bernabéu,np0000p
Sentence: 3853,y,cc
Sentence: 3853,*0*,sn.e-SUJ
Sentence: 3853,no,rn
Sentence: 3853,consiguió,vmis3s0
Sentence: 3853,acabar,vmn0000
Sentence: 3853,con,sps00
Sentence: 3853,ese,dd0ms0
Sentence: 3853,poder,ncms000
Sentence: 3853,oficialista,aq0cs0
Sentence: 3853,que,pr0cn000
Sentence: 3853,todavía,rg
Sentence: 3853,es,vsip3s0
Sentence: 3853,el,da0ms0
Sentence: 3853,Real_Madrid,np0000o
Sentence: 3853,de,sps00
Sentence: 3853,las,da0fp0
Sentence: 3853,arcas,ncfp000
Sentence: 3853,vacías,aq0fp0
Sentence: 3853,y,cc
Sentence: 3853,la,da0fs0
Sentence: 3853,caja,ncfs000
Sentence: 3853,de,sps00
Sentence: 3853,Pandora,np0000p
Sentence: 3853,llena,aq0fs0
Sentence: 3853,.,Fp
Sentence: 3854,Una,di0fs0
Sentence: 3854,caja,ncfs000
Sentence: 3854,de,sps00
Sentence: 3854,Pandora,np0000p
Sentence: 3854,en,sps00
Sentence: 3854,cuyo,pr0ms000
Sentence: 3854,fondo,ncms000
Sentence: 3854,",",Fc
Sentence: 3854,como,cs
Sentence: 3854,en,sps00
Sentence: 3854,el,da0ms0
Sentence: 3854,mito,ncms000
Sentence: 3854,clásico,aq0ms0
Sentence: 3854,",",Fc
Sentence: 3854,queda,vmip3s0
Sentence: 3854,retenida,aq0fsp
Sentence: 3854,la,da0fs0
Sentence: 3854,esperanza,ncfs000
Sentence: 3854,una_vez_que,cs
Sentence: 3854,todos,di0mp0
Sentence: 3854,los,da0mp0
Sentence: 3854,males,ncmp000
Sentence: 3854,se,p0300000
Sentence: 3854,han,vaip3p0
Sentence: 3854,derramado,vmp00sm
Sentence: 3854,sobre,sps00
Sentence: 3854,la,da0fs0
Sentence: 3854,faz,ncfs000
Sentence: 3854,de,sps00
Sentence: 3854,la,da0fs0
Sentence: 3854,tierra,ncfs000
Sentence: 3854,y,cc
Sentence: 3854,*0*,sn.e-SUJ
Sentence: 3854,han,vaip3p0
Sentence: 3854,devastado,vmp00sm
Sentence: 3854,el,da0ms0
Sentence: 3854,suelo,ncms000
Sentence: 3854,y,cc
Sentence: 3854,el,da0ms0
Sentence: 3854,aire,ncms000
Sentence: 3854,.,Fp
Sentence: 3855,El,da0ms0
Sentence: 3855,partido,ncms000
Sentence: 3855,ha,vaip3s0
Sentence: 3855,aplazado,vmp00sm
Sentence: 3855,la,da0fs0
Sentence: 3855,muerte,ncfs000
Sentence: 3855,del,spcms
Sentence: 3855,Madrid,np0000l
Sentence: 3855,y,cc
Sentence: 3855,precipitado,vmp00sm
Sentence: 3855,la,da0fs0
Sentence: 3855,del,spcms
Sentence: 3855,Atleti,np0000o
Sentence: 3855,",",Fc
Sentence: 3855,que,pr0cn000
Sentence: 3855,recibe,vmip3s0
Sentence: 3855,un,di0ms0
Sentence: 3855,golpe,ncms000
Sentence: 3855,deportivo,aq0ms0
Sentence: 3855,económico,aq0ms0
Sentence: 3855,y,cc
Sentence: 3855,psicológico,aq0ms0
Sentence: 3855,de,sps00
Sentence: 3855,infinita,aq0fs0
Sentence: 3855,crueldad,ncfs000
Sentence: 3855,.,Fp
Sentence: 3856,Por_último,rg
Sentence: 3856,",",Fc
Sentence: 3856,*0*,sn.e-SUJ
Sentence: 3856,recupera,vmip3s0
Sentence: 3856,numerosos,aq0mp0
Sentence: 3856,balones,ncmp000
Sentence: 3856,",",Fc
Sentence: 3856,incluso,rg
Sentence: 3856,en,sps00
Sentence: 3856,zonas,ncfp000
Sentence: 3856,próximas,aq0fp0
Sentence: 3856,a,sps00
Sentence: 3856,su,dp3cs0
Sentence: 3856,área,ncfs000
Sentence: 3856,",",Fc
Sentence: 3856,sin,sps00
Sentence: 3856,que,cs
Sentence: 3856,mermen,vmsp3p0
Sentence: 3856,sus,dp3cp0
Sentence: 3856,capacidades,ncfp000
Sentence: 3856,físicas,aq0fp0
Sentence: 3856,de,sps00
Sentence: 3856,velocidad,ncfs000
Sentence: 3856,y,cc
Sentence: 3856,resistencia,ncfs000
Sentence: 3856,.,Fp
Sentence: 3861,Antes,rg
Sentence: 3861,de,sps00
Sentence: 3861,que,cs
Sentence: 3861,*0*,sn.e-SUJ
Sentence: 3861,nos,p010p000
Sentence: 3861,demos_cuenta,vmsp1p0
Sentence: 3861,se,p0300000
Sentence: 3861,habrá,vaif3s0
Sentence: 3861,producido,vmp00sm
Sentence: 3861,un,di0ms0
Sentence: 3861,relevo,ncms000
Sentence: 3861,condenado,aq0msp
Sentence: 3861,a,sps00
Sentence: 3861,ser,vsn0000
Sentence: 3861,un,di0ms0
Sentence: 3861,trauma,ncms000
Sentence: 3861,de,sps00
Sentence: 3861,hierro,ncms000
Sentence: 3861,y,cc
Sentence: 3861,convertido,aq0msp
Sentence: 3861,",",Fc
Sentence: 3861,finalmente,rg
Sentence: 3861,",",Fc
Sentence: 3861,en,sps00
Sentence: 3861,un,di0ms0
Sentence: 3861,tránsito,ncms000
Sentence: 3861,de,sps00
Sentence: 3861,terciopelo,ncms000
Sentence: 3861,.,Fp
Sentence: 3862,En,sps00
Sentence: 3862,las,da0fp0
Sentence: 3862,tres,dn0cp0
Sentence: 3862,últimas,ao0fp0
Sentence: 3862,temporadas,ncfp000
Sentence: 3862,el,da0ms0
Sentence: 3862,fino,aq0ms0
Sentence: 3862,y,cc
Sentence: 3862,disciplinado,aq0msp
Sentence: 3862,equipo,ncms000
Sentence: 3862,de,sps00
Sentence: 3862,la,da0fs0
Sentence: 3862,Universidad_de_Duke,np0000o
Sentence: 3862,ha,vaip3s0
Sentence: 3862,sido,vsp00sm
Sentence: 3862,la,da0fs0
Sentence: 3862,pesadilla,ncfs000
Sentence: 3862,y,cc
Sentence: 3862,el,da0ms0
Sentence: 3862,desmitificador,ncms000
Sentence: 3862,absoluto,aq0ms0
Sentence: 3862,de,sps00
Sentence: 3862,los,da0mp0
Sentence: 3862,-,Fg
Sentence: 3862,Fab_Five,np0000o
Sentence: 3862,-,Fg
Sentence: 3862,",",Fc
Sentence: 3862,los,da0mp0
Sentence: 3862,cinco,dn0cp0
Sentence: 3862,superjugadores,ncmp000
Sentence: 3862,reclutados,aq0mpp
Sentence: 3862,simultáneamente,rg
Sentence: 3862,hace,vmip3s0
Sentence: 3862,dos,dn0cp0
Sentence: 3862,años,ncmp000
Sentence: 3862,y,cc
Sentence: 3862,medio,pn0ms000
Sentence: 3862,por,sps00
Sentence: 3862,Steve_Fisher,np0000p
Sentence: 3862,",",Fc
Sentence: 3862,el,da0ms0
Sentence: 3862,entrenador,ncms000
Sentence: 3862,de,sps00
Sentence: 3862,la,da0fs0
Sentence: 3862,Universidad_de_Michigan,np0000o
Sentence: 3862,.,Fp
Sentence: 3864,Este,dd0ms0
Sentence: 3864,último,ao0ms0
Sentence: 3864,partido,ncms000
Sentence: 3864,",",Fc
Sentence: 3864,entre,sps00
Sentence: 3864,dos,dn0cp0
Sentence: 3864,equipos,ncmp000
Sentence: 3864,que,pr0cn000
Sentence: 3864,una,di0fs0
Sentence: 3864,vez,ncfs000
Sentence: 3864,más,rg
Sentence: 3864,están,vmip3p0
Sentence: 3864,entre,sps00
Sentence: 3864,los,da0mp0
Sentence: 3864,mejores,aq0cp0
Sentence: 3864,clasificados,ncmp000
Sentence: 3864,de,sps00
Sentence: 3864,las,da0fp0
Sentence: 3864,votaciones,ncfp000
Sentence: 3864,semanales,aq0cp0
